Identifiant station,Nom station,Station en fonctionnement,Capacité de la station,Nombre bornettes libres,Nombre total vélos disponibles,Vélos mécaniques disponibles,Vélos électriques disponibles,Borne de paiement disponible,Retour vélib possible,Actualisation de la donnée,Coordonnées géographiques,Nom communes équipées,Code INSEE communes équipées,Densite de la Station,hour,latitude,longitude,arrondissement
7021,Bosquet - Saint-Dominique,OUI,27,15,12,10,2,OUI,OUI,2025-03-13 15:00:39+00:00,"48.858651709526, 2.3037165802346",Paris,75056,0.4444444444444444,15,48.858651709526,2.3037165802346,7.0
21026,Sèvres - Général Leclerc,OUI,29,10,19,16,3,OUI,OUI,2025-03-13 15:01:45+00:00,"48.830121559055, 2.2314262390137",Boulogne-Billancourt,92012,0.6551724137931034,15,48.830121559055,2.2314262390137,Hors Paris
19129,Solitaires - Place des Fêtes,OUI,29,29,0,0,0,NON,NON,2025-02-23 09:26:05+00:00,"48.876601, 2.391769",Paris,75056,0.0,9,48.876601,2.391769,19.0
32013,Saint-Denis - Université,OUI,18,7,11,6,5,OUI,OUI,2025-03-13 14:58:55+00:00,"48.94563430946964, 2.3638297989964485",Saint-Denis,93066,0.6111111111111112,15,48.94563430946964,2.3638297989964485,Hors Paris
22503,Joffre - Aigle,OUI,19,13,6,5,1,OUI,OUI,2025-03-13 15:00:44+00:00,"48.904033, 2.245096",La Garenne-Colombes,92035,0.3157894736842105,15,48.904033,2.245096,Hors Paris
20029,Frères Flavien - Porte des Lilas,OUI,23,23,0,0,0,OUI,OUI,2025-03-13 14:56:45+00:00,"48.8780992764359, 2.41104629853209",Paris,75056,0.0,15,48.8780992764359,2.41104629853209,20.0
13017,Nationale - Vincent Auriol,OUI,33,26,7,1,6,OUI,OUI,2025-03-13 14:58:47+00:00,"48.83252708397293, 2.362354410392119",Paris,75056,0.21212121212121213,15,48.83252708397293,2.362354410392119,13.0
2003,Saint-Denis - Réaumur,OUI,31,12,19,10,9,OUI,OUI,2025-03-13 15:00:46+00:00,"48.8661116315789, 2.3507790675507594",Paris,75056,0.6129032258064516,15,48.8661116315789,2.3507790675507594,2.0
15111,Olivier de Serres - Leriche,OUI,24,23,1,0,1,OUI,OUI,2025-03-13 15:01:28+00:00,"48.83460221715206, 2.2957482933998112",Paris,75056,0.041666666666666664,15,48.83460221715206,2.2957482933998112,15.0
1102,Française - Etienne Marcel,OUI,36,8,28,19,9,OUI,OUI,2025-03-13 15:01:53+00:00,"48.864053304653766, 2.347587011754513",Paris,75056,0.7777777777777778,15,48.864053304653766,2.347587011754513,1.0
3009,Temple - Haudriettes,OUI,19,3,16,13,3,OUI,OUI,2025-03-13 14:59:59+00:00,"48.861636880212, 2.3566960206458",Paris,75056,0.8421052631578947,15,48.861636880212,2.3566960206458,3.0
12020,Cours de Vincennes - Soult,OUI,44,38,6,2,4,OUI,OUI,2025-03-13 15:01:13+00:00,"48.846918761569, 2.4105220288038",Paris,75056,0.13636363636363635,15,48.846918761569,2.4105220288038,12.0
14132,Bézout - Général Leclerc,OUI,28,24,4,0,4,OUI,OUI,2025-03-13 14:59:33+00:00,"48.82884804502439, 2.3285973072052",Paris,75056,0.14285714285714285,15,48.82884804502439,2.3285973072052,14.0
2021,Cléry - Montmartre,OUI,58,32,26,13,13,OUI,OUI,2025-03-13 15:01:06+00:00,"48.867458, 2.3445211",Paris,75056,0.4482758620689655,15,48.867458,2.3445211,2.0
2005,Montmartre - Etienne Marcel,OUI,16,1,15,12,3,OUI,OUI,2025-03-13 14:59:28+00:00,"48.86502194581, 2.3450684401448",Paris,75056,0.9375,15,48.86502194581,2.3450684401448,2.0
24006,Adolphe Lalyre - Armand Silvestre,OUI,38,38,0,0,0,OUI,OUI,2025-03-13 14:59:03+00:00,"48.90406266961591, 2.273416221141815",Courbevoie,92026,0.0,15,48.90406266961591,2.273416221141815,Hors Paris
23702,Hôtel de Ville de Chaville,OUI,20,20,0,0,0,OUI,OUI,2025-03-13 14:58:52+00:00,"48.80887149094033, 2.188134044408798",Chaville,92022,0.0,15,48.80887149094033,2.188134044408798,Hors Paris
4014,Blancs-Manteaux - Archives,OUI,29,2,27,24,3,OUI,OUI,2025-03-13 14:57:13+00:00,"48.85941800703, 2.3559471219778",Paris,75056,0.9310344827586207,15,48.85941800703,2.3559471219778,4.0
21507,Gardenat-Lapostol - Velettes,OUI,20,12,8,2,6,OUI,OUI,2025-03-13 14:55:42+00:00,"48.87387, 2.224185",Suresnes,92073,0.4,15,48.87387,2.224185,Hors Paris
3012,Square Emile - Chautemps,OUI,23,0,23,16,7,OUI,OUI,2025-03-13 14:58:46+00:00,"48.867433724231, 2.3536357283592",Paris,75056,1.0,15,48.867433724231,2.3536357283592,3.0
14023,Adolphe Pinard - Victor Hugo,OUI,51,49,2,0,2,OUI,OUI,2025-03-13 14:54:35+00:00,"48.8236825874564, 2.3077843710780144",Malakoff,92046,0.0392156862745098,15,48.8236825874564,2.3077843710780144,14.0
14022,Didot - Mariniers,OUI,35,34,1,0,1,OUI,OUI,2025-03-13 15:01:38+00:00,"48.82650543613106, 2.313136198271666",Paris,75056,0.02857142857142857,15,48.82650543613106,2.313136198271666,14.0
3006,Mairie du 3ème,OUI,24,2,22,20,2,OUI,OUI,2025-03-13 14:56:52+00:00,"48.86446178139141, 2.361762821674347",Paris,75056,0.9166666666666666,15,48.86446178139141,2.361762821674347,3.0
2002,Etienne Marcel - Montorgueil,OUI,25,1,24,18,6,OUI,OUI,2025-03-13 15:01:50+00:00,"48.86450567259199, 2.3461959511041637",Paris,75056,0.96,15,48.86450567259199,2.3461959511041637,1.0
19012,Lally-Tollendal - Armand Carrel,OUI,27,24,3,1,2,OUI,OUI,2025-03-13 15:01:13+00:00,"48.88270066221072, 2.374717555940151",Paris,75056,0.1111111111111111,15,48.88270066221072,2.374717555940151,19.0
4015,Mairie du 4ème,OUI,41,3,38,33,5,OUI,OUI,2025-03-13 15:01:45+00:00,"48.855949910497, 2.3563823103905",Paris,75056,0.926829268292683,15,48.855949910497,2.3563823103905,4.0
31001,Lagny - Auguste Blanqui,OUI,26,10,16,14,2,OUI,OUI,2025-03-13 15:00:20+00:00,"48.84922568052601, 2.4218603968620305",Montreuil,93048,0.6153846153846154,15,48.84922568052601,2.4218603968620305,Hors Paris
9111,Victoire - Laffitte,OUI,19,1,18,15,3,OUI,OUI,2025-03-13 15:00:16+00:00,"48.87514373494672, 2.338118505144376",Paris,75056,0.9473684210526315,15,48.87514373494672,2.338118505144376,9.0
22306,Place du 17 Octobre,OUI,16,7,9,5,4,OUI,OUI,2025-03-13 14:58:54+00:00,"48.91962690034779, 2.2978286134199792",Gennevilliers,92036,0.5625,15,48.91962690034779,2.2978286134199792,Hors Paris
21110,Parc Roger Salengro,OUI,30,8,22,21,1,OUI,OUI,2025-03-13 15:01:41+00:00,"48.905303858642, 2.31055945158",Clichy,92024,0.7333333333333333,15,48.905303858642,2.31055945158,Hors Paris
22502,Kléber - National,OUI,20,16,4,3,1,OUI,OUI,2025-03-13 14:59:23+00:00,"48.906333898712234, 2.2393910586833954",La Garenne-Colombes,92035,0.2,15,48.906333898712234,2.2393910586833954,Hors Paris
8036,Lisbonne - Monceau,OUI,46,5,41,16,25,OUI,OUI,2025-03-13 14:59:51+00:00,"48.877455676814, 2.3096942214195",Paris,75056,0.8913043478260869,15,48.877455676814,2.3096942214195,8.0
3003,Fille du Calvaire - Turenne,OUI,26,2,24,18,6,OUI,OUI,2025-03-13 15:01:25+00:00,"48.86210505412563, 2.3649600148200993",Paris,75056,0.9230769230769231,15,48.86210505412563,2.3649600148200993,3.0
6031,Pierre Sarrazin - Saint-Michel,OUI,31,0,31,23,8,OUI,OUI,2025-03-13 15:01:36+00:00,"48.850908146398, 2.342130728066",Paris,75056,1.0,15,48.850908146398,2.342130728066,6.0
19111,Cesaria Evora - Rosa Parks,OUI,36,29,7,4,3,OUI,OUI,2025-03-13 15:02:00+00:00,"48.89717672825043, 2.3745173960924144",Paris,75056,0.19444444444444445,15,48.89717672825043,2.3745173960924144,19.0
48005,Eugène Varlin - Place de la Paix,OUI,23,20,3,1,2,OUI,OUI,2025-03-13 15:00:32+00:00,"48.792862, 2.363093",Villejuif,94076,0.13043478260869565,15,48.792862,2.363093,Hors Paris
5122,Saint-Michel - Luxembourg,OUI,28,9,19,6,13,OUI,OUI,2025-03-13 15:02:05+00:00,"48.84501507626, 2.3394941166043",Paris,75056,0.6785714285714286,15,48.84501507626,2.3394941166043,6.0
14133,Froidevaux - Boulard,OUI,35,32,3,0,3,OUI,OUI,2025-03-13 15:01:12+00:00,"48.835147319625, 2.3294411972165",Paris,75056,0.08571428571428572,15,48.835147319625,2.3294411972165,14.0
13125,Gare d'Austerlitz - Pont Charles de Gaulle,OUI,54,12,42,23,19,OUI,OUI,2025-03-13 15:01:53+00:00,"48.842319830109, 2.3670300096273",Paris,75056,0.7777777777777778,15,48.842319830109,2.3670300096273,13.0
4012,Tiron - Rivoli,OUI,27,3,24,19,5,OUI,OUI,2025-03-13 15:00:41+00:00,"48.855692253233, 2.3579058051109",Paris,75056,0.8888888888888888,15,48.855692253233,2.3579058051109,4.0
41208,Alouettes - Maréchal de Lattre de Tassigny,OUI,21,13,8,2,6,OUI,OUI,2025-03-13 15:01:35+00:00,"48.85511009293948, 2.4930700287222862",Fontenay-sous-Bois,94033,0.38095238095238093,15,48.85511009293948,2.4930700287222862,Hors Paris
21215,Verdier - Jean Jaurès,OUI,32,30,2,2,0,OUI,OUI,2025-03-13 15:00:06+00:00,"48.81614048711214, 2.3123561963438988",Montrouge,92049,0.0625,15,48.81614048711214,2.3123561963438988,Hors Paris
42704,Mairie du Kremlin-Bicêtre,OUI,25,24,1,0,1,OUI,OUI,2025-03-13 14:58:05+00:00,"48.81191981537702, 2.3570189997553825",Le Kremlin-Bicêtre,94043,0.04,15,48.81191981537702,2.3570189997553825,Hors Paris
4017,Place de l'Hôtel de Ville,OUI,12,2,10,7,3,OUI,OUI,2025-03-13 15:01:10+00:00,"48.8573314, 2.351458",Paris,75056,0.8333333333333334,15,48.8573314,2.351458,4.0
21706,Jean Bleuzen - Square du 11 Novembre,OUI,45,42,3,1,2,OUI,OUI,2025-03-13 15:00:39+00:00,"48.8232579, 2.2965213",Vanves,92075,0.06666666666666667,15,48.8232579,2.2965213,Hors Paris
26006,Bas - Gabriel Péri,OUI,30,13,17,15,2,OUI,OUI,2025-03-13 15:01:53+00:00,"48.91585580539625, 2.2948095202445984",Asnières-sur-Seine,92004,0.5666666666666667,15,48.91585580539625,2.2948095202445984,Hors Paris
1014,Rivoli - Musée du Louvre,OUI,22,1,21,10,11,OUI,OUI,2025-03-13 15:01:18+00:00,"48.86364636851945, 2.33409583568573",Paris,75056,0.9545454545454546,15,48.86364636851945,2.33409583568573,1.0
12163,Hippodrome Paris-Vincennes,OUI,42,40,2,1,1,OUI,OUI,2025-03-13 14:55:34+00:00,"48.82048387758518, 2.446271181106568",Paris,75056,0.047619047619047616,15,48.82048387758518,2.446271181106568,12.0
42211,Séminaire de Conflans - Liberté,OUI,24,5,19,11,8,OUI,OUI,2025-03-13 15:01:36+00:00,"48.823194, 2.404179",Charenton-le-Pont,94018,0.7916666666666666,15,48.823194,2.404179,Hors Paris
3002,Saint-Gilles - Turenne,OUI,14,7,7,3,4,OUI,OUI,2025-03-13 15:00:08+00:00,"48.858158956779, 2.3647149920992",Paris,75056,0.5,15,48.858158956779,2.3647149920992,3.0
42026,Barbès - Monique Maunoury,OUI,40,37,3,2,1,OUI,OUI,2025-03-13 14:59:16+00:00,"48.81552718820216, 2.3687169334905405",Ivry-sur-Seine,94041,0.075,15,48.81552718820216,2.3687169334905405,Hors Paris
1012,Jean-Jacques Rousseau - Deux Ecus,OUI,22,1,21,15,6,OUI,OUI,2025-03-13 14:59:50+00:00,"48.86297805972131, 2.3414635285735126",Paris,75056,0.9545454545454546,15,48.86297805972131,2.3414635285735126,1.0
2012,Choiseul - Quatre Septembre,OUI,44,16,28,11,17,OUI,OUI,2025-03-13 15:01:42+00:00,"48.8699355331869, 2.3359975218772893",Paris,75056,0.6363636363636364,15,48.8699355331869,2.3359975218772893,2.0
2004,Square Pierre Lazareff,OUI,17,8,9,5,4,OUI,OUI,2025-03-13 15:00:36+00:00,"48.867141720746, 2.3483933508396",Paris,75056,0.5294117647058824,15,48.867141720746,2.3483933508396,2.0
21509,Gardenat Lapostol - Franklin Roosevelt,OUI,24,21,3,0,3,OUI,OUI,2025-03-13 14:57:48+00:00,"48.871839, 2.222505",Suresnes,92073,0.125,15,48.871839,2.222505,Hors Paris
19130,Place Paul Delouvrier,OUI,26,24,2,1,1,OUI,OUI,2025-03-13 15:01:42+00:00,"48.89197621431365, 2.3851288855075836",Paris,75056,0.07692307692307693,15,48.89197621431365,2.3851288855075836,19.0
13054,Pau Casals - Neuve Tolbiac,OUI,53,4,49,21,28,OUI,OUI,2025-03-13 15:02:06+00:00,"48.8311602, 2.3774395",Paris,75056,0.9245283018867925,15,48.8311602,2.3774395,13.0
35012,Candale - Mehul,OUI,25,22,3,0,3,OUI,OUI,2025-03-13 15:01:32+00:00,"48.8893935006175, 2.414379715919495",Pantin,93055,0.12,15,48.8893935006175,2.414379715919495,Hors Paris
2016,Aboukir - Alexandrie,OUI,21,7,14,14,0,OUI,OUI,2025-03-13 15:01:39+00:00,"48.86868344444473, 2.3502043269474897",Paris,75056,0.6666666666666666,15,48.86868344444473,2.3502043269474897,2.0
21505,Édouard Vaillant - Place Jean Jaurès,OUI,20,16,4,2,2,OUI,OUI,2025-03-13 14:57:15+00:00,"48.86265537999924, 2.2089037319128613",Suresnes,92073,0.2,15,48.86265537999924,2.2089037319128613,Hors Paris
16044,Porte de Saint Cloud - Parc des Princes,OUI,31,16,15,10,5,OUI,OUI,2025-03-13 15:00:34+00:00,"48.838662757066, 2.2525164484978",Paris,75056,0.4838709677419355,15,48.838662757066,2.2525164484978,16.0
4018,Saint-Bon - Rivoli,OUI,14,2,12,9,3,OUI,OUI,2025-03-13 15:00:56+00:00,"48.857999643315, 2.3502172809763",Paris,75056,0.8571428571428571,15,48.857999643315,2.3502172809763,4.0
5004,Saint-Jacques - Val de Grâce,OUI,19,5,14,0,14,OUI,OUI,2025-03-13 15:01:29+00:00,"48.8417514, 2.3413893",Paris,75056,0.7368421052631579,15,48.8417514,2.3413893,5.0
44001,Quai Jules Guesde - Saint-Simon,OUI,30,3,27,26,1,OUI,OUI,2025-03-13 15:01:14+00:00,"48.80391487219, 2.4089661620274",Vitry-sur-Seine,94081,0.9,15,48.80391487219,2.4089661620274,Hors Paris
4009,Village Saint-Paul,OUI,27,7,20,18,2,OUI,OUI,2025-03-13 15:02:02+00:00,"48.852639866625, 2.3607301712036",Paris,75056,0.7407407407407407,15,48.852639866625,2.3607301712036,4.0
4007,Place de la Bastille - Bourdon,OUI,33,7,26,11,15,OUI,OUI,2025-03-13 15:02:06+00:00,"48.852364355271, 2.3681089282036",Paris,75056,0.7878787878787878,15,48.852364355271,2.3681089282036,4.0
4101,Bastille - Beaumarchais,OUI,20,4,16,12,4,OUI,OUI,2025-03-13 15:00:41+00:00,"48.853833463852, 2.3685702681541",Paris,75056,0.8,15,48.853833463852,2.3685702681541,4.0
10041,Gare du Nord - La Chapelle,OUI,18,16,2,0,2,OUI,OUI,2025-03-13 14:56:12+00:00,"48.884178287286, 2.3561057075858",Paris,75056,0.1111111111111111,15,48.884178287286,2.3561057075858,10.0
33020,Waldeck Rochet - Germaine Tillon,OUI,30,2,28,18,10,OUI,OUI,2025-03-13 15:00:36+00:00,"48.91105960199651, 2.3676301538944244",Aubervilliers,93001,0.9333333333333333,15,48.91105960199651,2.3676301538944244,Hors Paris
32019,Place du 8 mai 1945.,OUI,28,17,11,5,6,OUI,OUI,2025-03-13 14:58:47+00:00,"48.938882272105, 2.3566243797541",Saint-Denis,93066,0.39285714285714285,15,48.938882272105,2.3566243797541,Hors Paris
1025,Oratoire - Rivoli,OUI,17,1,16,8,8,OUI,OUI,2025-03-13 14:55:34+00:00,"48.861342760889, 2.3400047421455",Paris,75056,0.9411764705882353,15,48.861342760889,2.3400047421455,1.0
9039,Chaussée d'Antin - Haussmann,OUI,23,3,20,10,10,OUI,OUI,2025-03-13 15:01:29+00:00,"48.87243, 2.33359",Paris,75056,0.8695652173913043,15,48.87243,2.33359,9.0
1018,Alger - Rivoli,OUI,17,3,14,7,7,OUI,OUI,2025-03-13 14:58:07+00:00,"48.864773553495, 2.3294493936128",Paris,75056,0.8235294117647058,15,48.864773553495,2.3294493936128,1.0
22506,Gare des Vallées,OUI,18,13,5,3,2,OUI,OUI,2025-03-13 14:59:05+00:00,"48.913179, 2.257726",La Garenne-Colombes,92035,0.2777777777777778,15,48.913179,2.257726,Hors Paris
23101,Grande Rue - Europe,OUI,25,16,9,6,3,OUI,OUI,2025-03-13 15:01:40+00:00,"48.8218104687602, 2.205879874527455",Sèvres,92072,0.36,15,48.8218104687602,2.205879874527455,Hors Paris
2008,Mairie du 2ème,OUI,28,5,23,14,9,OUI,OUI,2025-03-13 15:02:05+00:00,"48.8672190355135, 2.3404625437747044",Paris,75056,0.8214285714285714,15,48.8672190355135,2.3404625437747044,2.0
15040,Saint-Amand - Labrouste,OUI,34,31,3,0,3,OUI,OUI,2025-03-13 14:59:36+00:00,"48.834097274832295, 2.3087677359581",Paris,75056,0.08823529411764706,15,48.834097274832295,2.3087677359581,15.0
1026,Place du Lieutenant Henri Karcher,OUI,29,1,28,22,6,OUI,OUI,2025-03-13 15:01:49+00:00,"48.863490871724466, 2.3400671035051346",Paris,75056,0.9655172413793104,15,48.863490871724466,2.3400671035051346,1.0
23107,Gare de Sèvres - Ville d'Avray,OUI,22,21,1,1,0,OUI,OUI,2025-03-13 14:56:13+00:00,"48.826262366227, 2.2001516849313",Sèvres,92072,0.045454545454545456,15,48.826262366227,2.2001516849313,Hors Paris
18015,Custine - Ramey,OUI,40,37,3,0,3,OUI,OUI,2025-03-13 14:56:25+00:00,"48.888735896947, 2.3469526693225",Paris,75056,0.075,15,48.888735896947,2.3469526693225,18.0
22601,Marx Dormoy - Château Sainte-Barbe,OUI,20,16,4,0,4,OUI,OUI,2025-03-13 14:56:06+00:00,"48.791782341055324, 2.297856844961643",Fontenay-aux-Roses,92032,0.2,15,48.791782341055324,2.297856844961643,Hors Paris
17106,Berthier - Porte de Clichy,OUI,24,18,6,6,0,OUI,OUI,2025-03-13 15:00:33+00:00,"48.894222687781, 2.3125872006816",Paris,75056,0.25,15,48.894222687781,2.3125872006816,17.0
42018,Amédée Huon - Fort d'Ivry,OUI,31,31,0,0,0,OUI,OUI,2025-03-13 14:59:26+00:00,"48.805131376899986, 2.388489693403244",Ivry-sur-Seine,94041,0.0,15,48.805131376899986,2.388489693403244,Hors Paris
1116,Ventadour - Opéra,OUI,27,3,24,15,9,OUI,OUI,2025-03-13 14:59:56+00:00,"48.866810653323, 2.3343884482519",Paris,75056,0.8888888888888888,15,48.866810653323,2.3343884482519,1.0
12164,Stade Pershing,OUI,26,26,0,0,0,NON,NON,2025-02-26 05:58:32+00:00,"48.829107826857, 2.4583535268903",Paris,75056,0.0,6,48.829107826857,2.4583535268903,12.0
32024,Port - Confluence,OUI,23,11,12,5,7,OUI,OUI,2025-03-13 14:55:01+00:00,"48.936093926526, 2.3436167797955",Saint-Denis,93066,0.5217391304347826,15,48.936093926526,2.3436167797955,Hors Paris
1023,Saint-Honoré - Musée du Louvre,OUI,21,1,20,10,10,OUI,OUI,2025-03-13 15:01:40+00:00,"48.863443132848, 2.3348781846405",Paris,75056,0.9523809523809523,15,48.863443132848,2.3348781846405,1.0
1017,Saint-Honoré - 29 juillet,OUI,20,7,13,10,3,OUI,OUI,2025-03-13 15:01:19+00:00,"48.86557114282421, 2.330567417577153",Paris,75056,0.65,15,48.86557114282421,2.330567417577153,1.0
48008,Guy Môquet - Parvis Georges Marchais,OUI,30,30,0,0,0,OUI,OUI,2025-03-13 15:02:07+00:00,"48.79518840095975, 2.35943466424942",Villejuif,94076,0.0,15,48.79518840095975,2.35943466424942,Hors Paris
6201,Saint Pères - Saint Germain,OUI,22,19,3,2,1,OUI,OUI,2025-03-13 14:58:00+00:00,"48.853729675265, 2.3300181032703",Paris,75056,0.13636363636363635,15,48.853729675265,2.3300181032703,6.0
19202,Marseillaise - Grenade,OUI,44,39,5,1,4,OUI,OUI,2025-03-13 14:57:50+00:00,"48.889371092747, 2.3979396821544",Paris,75056,0.11363636363636363,15,48.889371092747,2.3979396821544,19.0
6026,Saint-Placide - Cherche Midi,OUI,66,42,24,15,9,OUI,OUI,2025-03-13 15:01:31+00:00,"48.8490535919234, 2.325317971408367",Paris,75056,0.36363636363636365,15,48.8490535919234,2.325317971408367,6.0
14201,Decrès - Alésia,OUI,30,26,4,1,3,OUI,OUI,2025-03-13 14:57:28+00:00,"48.832200060759, 2.3139070151575",Paris,75056,0.13333333333333333,15,48.832200060759,2.3139070151575,14.0
27001,Square Victor Basch,OUI,19,7,12,11,1,OUI,OUI,2025-03-13 14:59:23+00:00,"48.914304862261, 2.2289156913757",Colombes,92025,0.631578947368421,15,48.914304862261,2.2289156913757,Hors Paris
5003,Le Goff - Gay-Lussac,OUI,34,2,32,11,21,OUI,OUI,2025-03-13 15:00:24+00:00,"48.846102400979, 2.3412207886577",Paris,75056,0.9411764705882353,15,48.846102400979,2.3412207886577,5.0
17021,Jouffroy d'Abbans - Villiers,OUI,30,23,7,3,4,OUI,OUI,2025-03-13 15:00:19+00:00,"48.884215547037, 2.3056533560157",Paris,75056,0.23333333333333334,15,48.884215547037,2.3056533560157,17.0
35005,Quai de l'Aisne - Général Leclerc,OUI,26,21,5,1,4,OUI,OUI,2025-03-13 15:01:53+00:00,"48.895713, 2.400571",Pantin,93055,0.19230769230769232,15,48.895713,2.400571,Hors Paris
3007,Archives - Pastourelle,OUI,26,2,24,17,7,OUI,OUI,2025-03-13 15:01:11+00:00,"48.8623615, 2.3595041",Paris,75056,0.9230769230769231,15,48.8623615,2.3595041,3.0
18112,Arthur Ranc - Hôpital Bichat,OUI,23,16,7,3,4,OUI,OUI,2025-03-13 15:01:31+00:00,"48.8978712500682, 2.333521842956543",Paris,75056,0.30434782608695654,15,48.8978712500682,2.333521842956543,18.0
31020,Résistance - Parmentier,OUI,32,28,4,1,3,OUI,OUI,2025-03-13 15:00:05+00:00,"48.85965138131299, 2.436705082654953",Montreuil,93048,0.125,15,48.85965138131299,2.436705082654953,Hors Paris
16139,Suresnes - Muette à Neuilly,OUI,29,22,7,4,3,OUI,OUI,2025-03-13 14:57:32+00:00,"48.868570404348, 2.266000919044",Paris,75056,0.2413793103448276,15,48.868570404348,2.266000919044,16.0
28005,Jean Jaurès - Paul Lafargue,OUI,27,2,25,5,20,OUI,OUI,2025-03-13 15:01:43+00:00,"48.884933177666, 2.2484488785267",Puteaux,92062,0.9259259259259259,15,48.884933177666,2.2484488785267,Hors Paris
6007,Bréa - Raspail,OUI,23,14,9,1,8,OUI,OUI,2025-03-13 15:01:50+00:00,"48.842738478258, 2.3297942217634",Paris,75056,0.391304347826087,15,48.842738478258,2.3297942217634,6.0
22603,Place de la Division Leclerc,OUI,33,33,0,0,0,OUI,OUI,2025-03-13 15:01:21+00:00,"48.793824988636516, 2.2731140430551027",Fontenay-aux-Roses,92032,0.0,15,48.793824988636516,2.2731140430551027,Hors Paris
42028,Verdun - Carnot,OUI,28,27,1,0,1,OUI,OUI,2025-03-13 15:00:02+00:00,"48.808439376064946, 2.373795211315155",Ivry-sur-Seine,94041,0.03571428571428571,15,48.808439376064946,2.373795211315155,Hors Paris
12113,Cardinal Lavigerie,OUI,46,8,38,29,9,OUI,OUI,2025-03-13 15:01:52+00:00,"48.832934193699835, 2.402636749399156",Paris,75056,0.8260869565217391,15,48.832934193699835,2.402636749399156,12.0
12166,Parc Floral du Bel Air,OUI,24,14,10,6,4,OUI,OUI,2025-03-13 15:00:47+00:00,"48.839285711865735, 2.438560165464878",Paris,75056,0.4166666666666667,15,48.839285711865735,2.438560165464878,12.0
21119,Belfort - Victor Hugo,OUI,21,3,18,11,7,OUI,OUI,2025-03-13 14:59:25+00:00,"48.9018492, 2.3172724",Clichy,92024,0.8571428571428571,15,48.9018492,2.3172724,Hors Paris
16201,Porte Dauphine,OUI,60,46,14,1,13,OUI,OUI,2025-03-13 14:57:25+00:00,"48.871139344351, 2.2749781616017",Paris,75056,0.23333333333333334,15,48.871139344351,2.2749781616017,16.0
16010,Belles Feuilles - Place de Mexico,OUI,22,16,6,3,3,OUI,OUI,2025-03-13 15:00:39+00:00,"48.865804746474, 2.2829206287861",Paris,75056,0.2727272727272727,15,48.865804746474,2.2829206287861,16.0
23042,André Theuriet - Blagis,OUI,29,20,9,9,0,OUI,OUI,2025-03-13 15:01:41+00:00,"48.77977325745441, 2.3130525648593903",Bourg-la-Reine,92014,0.3103448275862069,15,48.77977325745441,2.3130525648593903,Hors Paris
42019,Lampes,OUI,43,4,39,39,0,OUI,OUI,2025-03-13 14:59:57+00:00,"48.81152481985875, 2.4017931148409843",Ivry-sur-Seine,94041,0.9069767441860465,15,48.81152481985875,2.4017931148409843,Hors Paris
32020,Jules Guesdes - Carnot,OUI,14,14,0,0,0,OUI,OUI,2025-03-13 14:56:11+00:00,"48.93828169931872, 2.3508992046117783",Saint-Denis,93066,0.0,15,48.93828169931872,2.3508992046117783,Hors Paris
27006,Victor Hugo - Gare,OUI,19,17,2,2,0,OUI,OUI,2025-03-13 14:55:45+00:00,"48.923133952658, 2.2600970417261",Colombes,92025,0.10526315789473684,15,48.923133952658,2.2600970417261,Hors Paris
1015,Place André Malraux,OUI,17,1,16,6,10,OUI,OUI,2025-03-13 15:01:15+00:00,"48.863925158727, 2.3356226831675",Paris,75056,0.9411764705882353,15,48.863925158727,2.3356226831675,1.0
1008,Les Halles - Saint-Eustache,OUI,32,4,28,11,17,OUI,OUI,2025-03-13 15:01:40+00:00,"48.86362695901683, 2.342623919248581",Paris,75056,0.875,15,48.86362695901683,2.342623919248581,1.0
2006,Place des Victoires,OUI,23,1,22,13,9,OUI,OUI,2025-03-13 15:02:03+00:00,"48.8660354, 2.3420333",Paris,75056,0.9565217391304348,15,48.8660354,2.3420333,2.0
2102,Saint-Marc - Feydeau,OUI,37,6,31,14,17,OUI,OUI,2025-03-13 15:01:34+00:00,"48.870326843044, 2.3418715826353",Paris,75056,0.8378378378378378,15,48.870326843044,2.3418715826353,2.0
9019,Victor Massé - Jean-Baptiste Pigalle,OUI,18,10,8,0,8,OUI,OUI,2025-03-13 15:01:34+00:00,"48.8811043724, 2.3366955667734",Paris,75056,0.4444444444444444,15,48.8811043724,2.3366955667734,9.0
44004,Place de l'Eglise - Vitry-sur-Seine,OUI,28,6,22,22,0,OUI,OUI,2025-03-13 15:01:38+00:00,"48.791922819921815, 2.395057752728462",Vitry-sur-Seine,94081,0.7857142857142857,15,48.791922819921815,2.395057752728462,Hors Paris
6029,Vaugirard - Monsieur le Prince,OUI,23,2,21,7,14,OUI,OUI,2025-03-13 15:02:07+00:00,"48.848951441614, 2.3411329463124",Paris,75056,0.9130434782608695,15,48.848951441614,2.3411329463124,6.0
1024,Coquillière - Louvre,OUI,17,0,17,5,12,OUI,OUI,2025-03-13 15:01:39+00:00,"48.863795909662, 2.3425736278296",Paris,75056,1.0,15,48.863795909662,2.3425736278296,1.0
12016,Saint-Mande - Picpus,OUI,33,24,9,3,6,OUI,OUI,2025-03-13 15:02:06+00:00,"48.845127728278, 2.4015686296482",Paris,75056,0.2727272727272727,15,48.845127728278,2.4015686296482,12.0
